corridor,route,pk,lat,lon,speed_kmh,source
a406,A406,7.27096,46.291083,4.888712,121,trace
a406,A406,7.32080,46.291360,4.889224,117,trace
a406,A406,7.37056,46.291644,4.889727,113,trace
a406,A406,7.42029,46.291930,4.890228,109,trace
a406,A406,7.47000,46.292217,4.890728,105,trace
a406,A406,7.51974,46.292504,4.891229,102,trace
a406,A406,7.56948,46.292789,4.891730,99,trace
a406,A406,7.61926,46.293071,4.892236,95,trace
a406,A406,7.66918,46.293339,4.892758,91,trace
a406,A406,7.71915,46.293589,4.893298,88,trace
a406,A406,7.76908,46.293829,4.893848,84,trace
a406,A406,7.81897,46.294058,4.894406,81,trace
a406,A406,7.86673,46.294276,4.894975,78,trace
a406,A406,7.87634,46.294320,4.895088,77,trace
a406,A406,7.88597,46.294363,4.895202,76,trace
a406,A406,7.89561,46.294406,4.895316,75,trace
a406,A406,7.90525,46.294449,4.895430,74,trace
a406,A406,7.91489,46.294492,4.895545,73,trace
a406,A406,7.92452,46.294535,4.895659,72,trace
a406,A406,7.93416,46.294578,4.895773,70,trace
a406,A406,7.94378,46.294621,4.895887,70,trace
a406,A406,7.95341,46.294665,4.896001,69,trace
a406,A406,7.96307,46.294707,4.896115,66,trace
a406,A406,7.97273,46.294749,4.896230,62,trace
a406,A406,7.98238,46.294792,4.896345,58,trace
a406,A406,7.99203,46.294834,4.896459,55,trace
a406,A406,8.00168,46.294877,4.896574,54,trace
a406,A406,8.01132,46.294920,4.896688,53,trace
a406,A406,8.02096,46.294963,4.896802,52,trace
a406,A406,8.03059,46.295006,4.896916,49,trace
a406,A406,8.04022,46.295049,4.897030,44,trace
a406,A406,8.04986,46.295092,4.897144,38,trace
a406,A406,8.05952,46.295134,4.897259,32,trace
a406,A406,8.06917,46.295177,4.897374,27,trace
a406,A406,8.07882,46.295219,4.897488,24,trace
a406,A406,8.08847,46.295262,4.897602,20,trace
a406,A406,8.09809,46.295306,4.897716,10,trace
a406,A406,8.10769,46.295350,4.897830,6,trace
a406,A406,8.11736,46.295392,4.897944,21,trace
a406,A406,8.12711,46.295431,4.898061,36,trace
a406,A406,8.13689,46.295469,4.898179,39,trace
a406,A406,8.14653,46.295512,4.898293,40,trace
a406,A406,8.15615,46.295555,4.898407,41,trace
a406,A406,8.16574,46.295600,4.898520,40,trace
a406,A406,8.17529,46.295645,4.898632,41,trace
a406,A406,8.18490,46.295689,4.898746,43,trace
a406,A406,8.19447,46.295734,4.898859,46,trace
a406,A406,8.20412,46.295776,4.898973,47,trace
a406,A406,8.21379,46.295818,4.899088,48,trace
a406,A406,8.22345,46.295861,4.899203,50,trace
a406,A406,8.23306,46.295904,4.899316,50,trace
a406,A406,8.24270,46.295947,4.899430,51,trace
a406,A406,8.25236,46.295989,4.899545,52,trace
a406,A406,8.26207,46.296030,4.899661,54,trace
a406,A406,8.27174,46.296072,4.899776,54,trace
a406,A406,8.28139,46.296115,4.899890,55,trace
a406,A406,8.29104,46.296157,4.900005,57,trace
a406,A406,8.30067,46.296201,4.900119,59,trace
a406,A406,8.31029,46.296244,4.900233,61,trace
a406,A406,8.31996,46.296286,4.900348,63,trace
a406,A406,8.32964,46.296328,4.900463,64,trace
a406,A406,8.33935,46.296368,4.900579,65,trace
a406,A406,8.34905,46.296409,4.900694,65,trace
a406,A406,8.35873,46.296451,4.900809,67,trace
a406,A406,8.36845,46.296491,4.900926,67,trace
a406,A406,8.37821,46.296530,4.901043,68,trace
a406,A406,8.38801,46.296568,4.901161,69,trace
a406,A406,8.39783,46.296604,4.901280,70,trace
a406,A406,8.40769,46.296639,4.901400,70,trace
a406,A406,8.41757,46.296673,4.901520,70,trace
a406,A406,8.42750,46.296703,4.901642,70,trace
a406,A406,8.43744,46.296733,4.901765,70,trace
a406,A406,8.44742,46.296758,4.901890,70,trace
a406,A406,8.45742,46.296782,4.902015,69,trace
a406,A406,8.46742,46.296802,4.902142,69,trace
a406,A406,8.47742,46.296821,4.902269,69,trace
a406,A406,8.48722,46.296823,4.902399,69,trace
a406,A406,8.49702,46.296826,4.902529,69,trace
a406,A406,8.50691,46.296833,4.902659,68,trace
a406,A406,8.51680,46.296840,4.902788,68,trace
a406,A406,8.52664,46.296844,4.902918,68,trace
a406,A406,8.53643,46.296847,4.903048,68,trace
a406,A406,8.54607,46.296843,4.903178,69,trace
a406,A406,8.55568,46.296838,4.903308,69,trace
a406,A406,8.56520,46.296831,4.903437,70,trace
a406,A406,8.57468,46.296822,4.903567,70,trace
a406,A406,8.58408,46.296811,4.903696,70,trace
a406,A406,8.59338,46.296798,4.903824,70,trace
a406,A406,8.60253,46.296781,4.903952,70,trace
a406,A406,8.61159,46.296763,4.904079,70,trace
a406,A406,8.62053,46.296742,4.904206,70,trace
a406,A406,8.62932,46.296718,4.904331,70,trace
a406,A406,8.63796,46.296691,4.904455,71,trace
a406,A406,8.64642,46.296662,4.904578,71,trace
a406,A406,8.65472,46.296630,4.904699,72,trace
a406,A406,8.66281,46.296595,4.904819,72,trace
a406,A406,8.67072,46.296557,4.904937,72,trace
a406,A406,8.67849,46.296518,4.905054,72,trace
a406,A406,8.68612,46.296477,4.905170,73,trace
a406,A406,8.69357,46.296434,4.905284,75,trace
a406,A406,8.70080,46.296388,4.905396,77,trace
a406,A406,8.70791,46.296341,4.905506,78,trace
a406,A406,8.71482,46.296292,4.905615,79,trace
a406,A406,8.72148,46.296242,4.905723,80,trace
a406,A406,8.74824,46.295990,4.906261,88,trace
a406,A406,8.76000,46.295742,4.906803,97,trace
a40,A40,0.00000,46.338192,4.854984,,pr
a40,A40,1.00200,46.335854,4.867576,,pr
a40,A40,2.00700,46.330747,4.878351,,pr
a40,A40,2.99400,46.323034,4.884691,,pr
a40,A40,3.98900,46.314881,4.890006,,pr
a40,A40,4.99100,46.306678,4.895359,,pr
a40,A40,5.97400,46.299016,4.901720,,pr
a40,A40,6.03637,46.295859,4.899198,50,trace
a40,A40,6.04030,46.295903,4.899312,50,trace
a40,A40,6.04430,46.295946,4.899426,51,trace
a40,A40,6.04837,46.295988,4.899541,52,trace
a40,A40,6.05263,46.296029,4.899657,54,trace
a40,A40,6.05674,46.296071,4.899771,54,trace
a40,A40,6.06079,46.296113,4.899886,55,trace
a40,A40,6.06484,46.296156,4.900000,57,trace
a40,A40,6.06882,46.296199,4.900114,59,trace
a40,A40,6.07275,46.296242,4.900228,61,trace
a40,A40,6.07688,46.296284,4.900343,63,trace
a40,A40,6.08103,46.296326,4.900458,64,trace
a40,A40,6.08530,46.296367,4.900574,65,trace
a40,A40,6.08951,46.296408,4.900690,65,trace
a40,A40,6.09365,46.296450,4.900805,67,trace
a40,A40,6.09796,46.296490,4.900921,67,trace
a40,A40,6.10242,46.296529,4.901038,68,trace
a40,A40,6.10705,46.296566,4.901157,69,trace
a40,A40,6.11177,46.296603,4.901275,70,trace
a40,A40,6.11668,46.296637,4.901395,70,trace
a40,A40,6.12166,46.296671,4.901515,70,trace
a40,A40,6.12699,46.296702,4.901638,70,trace
a40,A40,6.13241,46.296732,4.901760,70,trace
a40,A40,6.13827,46.296757,4.901885,70,trace
a40,A40,6.14423,46.296781,4.902010,69,trace
a40,A40,6.15059,46.296801,4.902137,69,trace
a40,A40,6.15702,46.296820,4.902264,69,trace
a40,A40,6.16466,46.296823,4.902394,69,trace
a40,A40,6.17240,46.296826,4.902524,69,trace
a40,A40,6.17978,46.296833,4.902654,68,trace
a40,A40,6.18716,46.296840,4.902783,68,trace
a40,A40,6.19478,46.296844,4.902913,68,trace
a40,A40,6.20247,46.296847,4.903043,68,trace
a40,A40,6.21063,46.296843,4.903173,69,trace
a40,A40,6.21883,46.296838,4.903303,69,trace
a40,A40,6.22721,46.296831,4.903432,70,trace
a40,A40,6.23564,46.296822,4.903562,70,trace
a40,A40,6.24422,46.296812,4.903691,70,trace
a40,A40,6.25291,46.296799,4.903819,70,trace
a40,A40,6.26182,46.296782,4.903947,70,trace
a40,A40,6.27081,46.296763,4.904074,70,trace
a40,A40,6.27992,46.296742,4.904201,70,trace
a40,A40,6.28914,46.296719,4.904326,70,trace
a40,A40,6.29850,46.296692,4.904450,71,trace
a40,A40,6.30795,46.296663,4.904573,71,trace
a40,A40,6.31752,46.296631,4.904695,72,trace
a40,A40,6.32717,46.296596,4.904815,72,trace
a40,A40,6.33690,46.296559,4.904933,72,trace
a40,A40,6.34668,46.296520,4.905050,72,trace
a40,A40,6.35651,46.296479,4.905165,73,trace
a40,A40,6.36637,46.296436,4.905279,75,trace
a40,A40,6.37629,46.296390,4.905391,77,trace
a40,A40,6.38623,46.296343,4.905502,78,trace
a40,A40,6.39619,46.296294,4.905611,79,trace
a40,A40,6.40616,46.296244,4.905719,80,trace
a40,A40,6.45605,46.295992,4.906257,88,trace
a40,A40,6.50590,46.295743,4.906799,97,trace
a40,A40,6.55575,46.295494,4.907339,103,trace
a40,A40,6.60565,46.295240,4.907875,107,trace
a40,A40,6.65555,46.294986,4.908411,111,trace
a40,A40,6.70543,46.294735,4.908950,115,trace
a40,A40,6.75526,46.294488,4.909494,118,trace
a40,A40,6.80507,46.294244,4.910039,122,trace
a40,A40,6.85486,46.294001,4.910586,124,trace
a40,A40,6.90460,46.293762,4.911136,125,trace
a40,A40,6.95317,46.293526,4.911689,126,trace
a40,A40,7.00209,46.293292,4.912244,128,trace
a40,A40,7.05197,46.293059,4.912800,129,trace
a40,A40,7.10186,46.292828,4.913357,129,trace
a40,A40,7.15178,46.292600,4.913917,129,trace
a40,A40,7.20172,46.292376,4.914480,129,trace
a40,A40,7.25167,46.292152,4.915044,129,trace
a40,A40,7.30163,46.291932,4.915611,129,trace
a40,A40,7.35161,46.291713,4.916179,129,trace
a40,A40,7.40159,46.291499,4.916750,130,trace
a40,A40,7.45158,46.291286,4.917323,130,trace
a40,A40,7.50158,46.291076,4.917897,130,trace
a40,A40,7.55158,46.290868,4.918473,130,trace
a40,A40,7.60157,46.290669,4.919056,130,trace
a40,A40,7.65157,46.290469,4.919638,130,trace
a40,A40,7.70156,46.290269,4.920220,130,trace
a40,A40,7.75151,46.290081,4.920810,130,trace
a40,A40,7.80143,46.289898,4.921404,130,trace
a40,A40,7.85133,46.289719,4.922000,130,trace
a40,A40,7.90112,46.289551,4.922602,130,trace
a40,A40,7.94933,46.289388,4.923208,130,trace
a40,A40,7.99746,46.289230,4.923817,130,trace
a40,A40,8.04711,46.289080,4.924429,130,trace
a40,A40,8.09687,46.288938,4.925046,130,trace
a40,A40,8.14669,46.288801,4.925665,130,trace
a40,A40,8.19656,46.288669,4.926286,130,trace
a40,A40,8.24652,46.288549,4.926913,130,trace
a40,A40,8.29652,46.288435,4.927541,130,trace
a40,A40,8.34653,46.288324,4.928171,129,trace
a40,A40,8.39656,46.288223,4.928804,130,trace
a40,A40,8.44660,46.288130,4.929440,130,trace
a40,A40,8.49662,46.288044,4.930078,130,trace
a40,A40,8.54663,46.287962,4.930717,130,trace
a40,A40,8.59663,46.287885,4.931357,130,trace
a40,A40,8.64658,46.287813,4.931999,130,trace
a40,A40,8.69649,46.287749,4.932642,130,trace
a40,A40,8.74641,46.287682,4.933285,130,trace
a40,A40,8.79633,46.287617,4.933928,130,trace
a40,A40,8.84624,46.287552,4.934571,130,trace
a40,A40,8.89614,46.287489,4.935215,130,trace
a40,A40,8.94647,46.287418,4.935856,130,trace
a40,A40,8.99694,46.287342,4.936497,130,trace
a40,A40,9.04646,46.287262,4.937137,130,trace
a40,A40,9.09606,46.287178,4.937775,130,trace
a40,A40,9.14573,46.287088,4.938412,130,trace
a40,A40,9.19548,46.286990,4.939046,130,trace
a40,A40,9.24532,46.286883,4.939678,130,trace
a40,A40,9.29519,46.286772,4.940307,130,trace
a40,A40,9.34509,46.286655,4.940935,130,trace
a40,A40,9.39504,46.286527,4.941558,129,trace
a40,A40,9.44499,46.286392,4.942178,129,trace
a40,A40,9.49494,46.286250,4.942794,130,trace
a40,A40,9.54488,46.286100,4.943407,130,trace
a40,A40,9.59479,46.285946,4.944017,130,trace
a40,A40,9.64468,46.285787,4.944625,130,trace
a40,A40,9.69451,46.285621,4.945229,130,trace
a40,A40,9.74430,46.285450,4.945830,129,trace
a40,A40,9.79407,46.285277,4.946430,129,trace
a40,A40,9.84382,46.285102,4.947028,129,trace
a40,A40,9.89354,46.284924,4.947625,129,trace
a40,A40,9.94319,46.284746,4.948222,129,trace
a40,A40,9.99275,46.284568,4.948819,129,trace
a40,A40,10.04253,46.284396,4.949419,129,trace
a40,A40,10.09234,46.284226,4.950020,129,trace
a40,A40,10.14218,46.284059,4.950624,129,trace
a40,A40,10.19209,46.283898,4.951231,129,trace
a40,A40,10.24204,46.283744,4.951841,129,trace
a40,A40,10.29203,46.283594,4.952454,129,trace
a40,A40,10.34204,46.283449,4.953069,130,trace
a40,A40,10.39208,46.283314,4.953689,129,trace
a40,A40,10.42250,46.283234,4.954066,129,trace
a40,A40,10.96300,46.282199,4.960944,,pr
a40,A40,11.95800,46.280451,4.973641,,pr
a40,A40,12.94800,46.278472,4.986177,,pr
a40,A40,13.08326,46.278038,4.987822,130,trace
a40,A40,13.13326,46.277912,4.988446,130,trace
a40,A40,13.18326,46.277787,4.989070,130,trace
a40,A40,13.23325,46.277661,4.989694,130,trace
a40,A40,13.28325,46.277532,4.990317,129,trace
a40,A40,13.33326,46.277402,4.990939,129,trace
a40,A40,13.38326,46.277270,4.991560,129,trace
a40,A40,13.43327,46.277136,4.992180,129,trace
a40,A40,13.48327,46.277003,4.992801,129,trace
a40,A40,13.53328,46.276867,4.993420,129,trace
a40,A40,13.58328,46.276729,4.994039,129,trace
a40,A40,13.63328,46.276590,4.994656,129,trace
a40,A40,13.68328,46.276451,4.995274,129,trace
a40,A40,13.73328,46.276312,4.995892,130,trace
a40,A40,13.78328,46.276174,4.996511,129,trace
a40,A40,13.83328,46.276035,4.997128,129,trace
a40,A40,13.88328,46.275893,4.997745,130,trace
a40,A40,13.93327,46.275750,4.998361,129,trace
a40,A40,13.98326,46.275605,4.998976,130,trace
a40,A40,14.03325,46.275461,4.999592,130,trace
a40,A40,14.08324,46.275321,5.000209,130,trace
a40,A40,14.13322,46.275182,5.000827,130,trace
a40,A40,14.18321,46.275043,5.001445,130,trace
a40,A40,14.23320,46.274904,5.002063,130,trace
a40,A40,14.28319,46.274765,5.002681,130,trace
a40,A40,14.33318,46.274628,5.003300,130,trace
a40,A40,14.38318,46.274491,5.003919,130,trace
a40,A40,14.43317,46.274354,5.004537,130,trace
a40,A40,14.48316,46.274217,5.005156,130,trace
a40,A40,14.53315,46.274081,5.005776,130,trace
a40,A40,14.58314,46.273951,5.006398,130,trace
a40,A40,14.63312,46.273821,5.007020,130,trace
a40,A40,14.68311,46.273693,5.007642,130,trace
a40,A40,14.73309,46.273566,5.008266,130,trace
a40,A40,14.78307,46.273440,5.008890,130,trace
a40,A40,14.83305,46.273316,5.009514,130,trace
a40,A40,14.88301,46.273194,5.010140,130,trace
a40,A40,14.93249,46.273070,5.010764,130,trace
a40,A40,14.98225,46.272948,5.011389,130,trace
a40,A40,15.03219,46.272828,5.012016,130,trace
a40,A40,15.08213,46.272708,5.012642,129,trace
a40,A40,15.13206,46.272586,5.013267,129,trace
a40,A40,15.18200,46.272465,5.013893,130,trace
a40,A40,15.23194,46.272345,5.014519,130,trace
a40,A40,15.28190,46.272229,5.015147,130,trace
a40,A40,15.33187,46.272117,5.015776,130,trace
a40,A40,15.38186,46.272010,5.016407,129,trace
a40,A40,15.43186,46.271909,5.017040,129,trace
a40,A40,15.48186,46.271810,5.017674,129,trace
a40,A40,15.53186,46.271713,5.018309,130,trace
a40,A40,15.58186,46.271617,5.018943,130,trace
a40,A40,15.63185,46.271524,5.019579,130,trace
a40,A40,15.68184,46.271434,5.020215,130,trace
a40,A40,15.73181,46.271348,5.020853,130,trace
a40,A40,15.78176,46.271268,5.021493,129,trace
a40,A40,15.83170,46.271191,5.022133,129,trace
a40,A40,15.88163,46.271115,5.022773,129,trace
a40,A40,15.93043,46.271047,5.023415,130,trace
a40,A40,15.97966,46.270979,5.024058,130,trace
a40,A40,16.02955,46.270912,5.024700,130,trace
a40,A40,16.07947,46.270849,5.025344,130,trace
a40,A40,16.12940,46.270790,5.025988,130,trace
a40,A40,16.17936,46.270735,5.026633,129,trace
a40,A40,16.22932,46.270682,5.027278,129,trace
a40,A40,16.27930,46.270635,5.027924,129,trace
a40,A40,16.32928,46.270590,5.028571,129,trace
a40,A40,16.37927,46.270548,5.029217,129,trace
a40,A40,16.42926,46.270506,5.029864,129,trace
a40,A40,16.47924,46.270467,5.030512,129,trace
a40,A40,16.52923,46.270431,5.031159,130,trace
a40,A40,16.57920,46.270405,5.031808,130,trace
a40,A40,16.62917,46.270378,5.032457,130,trace
a40,A40,16.67914,46.270352,5.033105,130,trace
a40,A40,16.72906,46.270336,5.033755,130,trace
a40,A40,16.77899,46.270320,5.034404,130,trace
a40,A40,16.82891,46.270304,5.035053,130,trace
a40,A40,16.87881,46.270292,5.035703,130,trace
a40,A40,16.92812,46.270282,5.036352,130,trace
a40,A40,16.97756,46.270274,5.037002,130,trace
a40,A40,17.02755,46.270272,5.037652,130,trace
a40,A40,17.07753,46.270267,5.038302,130,trace
a40,A40,17.12751,46.270262,5.038951,130,trace
a40,A40,17.17750,46.270259,5.039601,130,trace
a40,A40,17.22749,46.270261,5.040251,130,trace
a40,A40,17.27747,46.270265,5.040901,130,trace
a40,A40,17.32746,46.270268,5.041550,130,trace
a40,A40,17.37745,46.270271,5.042200,130,trace
a40,A40,17.42744,46.270275,5.042850,130,trace
a40,A40,17.47742,46.270280,5.043500,130,trace
a40,A40,17.52741,46.270288,5.044149,130,trace
a40,A40,17.57739,46.270293,5.044799,130,trace
a40,A40,17.62738,46.270297,5.045449,130,trace
a40,A40,17.67737,46.270303,5.046098,130,trace
a40,A40,17.72735,46.270309,5.046748,130,trace
a40,A40,17.77734,46.270313,5.047398,130,trace
a40,A40,17.82733,46.270316,5.048048,130,trace
a40,A40,17.87732,46.270321,5.048697,130,trace
a40,A40,17.92699,46.270325,5.049347,130,trace
a40,A40,17.97656,46.270329,5.049997,130,trace
a40,A40,18.02651,46.270334,5.050647,129,trace
a40,A40,18.07646,46.270340,5.051296,129,trace
a40,A40,18.12642,46.270346,5.051946,129,trace
a40,A40,18.17637,46.270350,5.052596,129,trace
a40,A40,18.22634,46.270360,5.053245,129,trace
a40,A40,18.27631,46.270370,5.053895,129,trace
a40,A40,18.32629,46.270381,5.054544,129,trace
a40,A40,18.37628,46.270396,5.055194,130,trace
a40,A40,18.42628,46.270415,5.055843,130,trace
a40,A40,18.47629,46.270436,5.056492,130,trace
a40,A40,18.52630,46.270463,5.057141,130,trace
a40,A40,18.57630,46.270498,5.057788,130,trace
a40,A40,18.62630,46.270538,5.058436,130,trace
a40,A40,18.67628,46.270581,5.059082,130,trace
a40,A40,18.72625,46.270626,5.059729,130,trace
a40,A40,18.77619,46.270676,5.060375,130,trace
a40,A40,18.82610,46.270732,5.061019,130,trace
a40,A40,18.87597,46.270793,5.061663,130,trace
a40,A40,18.92593,46.270855,5.062307,130,trace
a40,A40,18.97596,46.270920,5.062950,130,trace
a40,A40,19.02558,46.270987,5.063592,130,trace
a40,A40,19.07518,46.271056,5.064234,130,trace
a40,A40,19.12476,46.271127,5.064876,130,trace
a40,A40,19.17433,46.271197,5.065518,130,trace
a40,A40,19.22396,46.271264,5.066160,130,trace
a40,A40,19.27363,46.271328,5.066803,130,trace
a40,A40,19.32336,46.271387,5.067447,130,trace
a40,A40,19.37322,46.271433,5.068094,129,trace
a40,A40,19.42313,46.271471,5.068741,129,trace
a40,A40,19.47311,46.271498,5.069390,129,trace
a40,A40,19.52311,46.271504,5.070039,129,trace
a40,A40,19.57307,46.271498,5.070689,129,trace
a40,A40,19.62298,46.271483,5.071338,130,trace
a40,A40,19.67279,46.271454,5.071987,129,trace
a40,A40,19.72245,46.271414,5.072634,129,trace
a40,A40,19.77197,46.271364,5.073279,129,trace
a40,A40,19.82126,46.271300,5.073923,129,trace
a40,A40,19.87024,46.271221,5.074562,130,trace
a40,A40,19.92040,46.271132,5.075199,130,trace
a40,A40,19.97277,46.271030,5.075832,130,trace
a40,A40,20.02243,46.270914,5.076459,129,trace
a40,A40,20.07199,46.270788,5.077083,129,trace
a40,A40,20.12170,46.270652,5.077702,130,trace
a40,A40,20.17159,46.270499,5.078313,130,trace
a40,A40,20.22153,46.270337,5.078919,130,trace
a40,A40,20.27152,46.270166,5.079520,130,trace
a40,A40,20.32152,46.269982,5.080112,130,trace
a40,A40,20.37150,46.269788,5.080699,130,trace
a40,A40,20.42146,46.269589,5.081281,130,trace
a40,A40,20.47138,46.269384,5.081859,130,trace
a40,A40,20.52127,46.269174,5.082433,130,trace
a40,A40,20.57114,46.268963,5.083007,130,trace
a40,A40,20.62101,46.268751,5.083580,130,trace
a40,A40,20.67088,46.268540,5.084153,130,trace
a40,A40,20.72076,46.268330,5.084728,130,trace
a40,A40,20.77066,46.268122,5.085304,130,trace
a40,A40,20.82059,46.267918,5.085883,130,trace
a40,A40,20.87055,46.267719,5.086465,130,trace
a40,A40,20.92010,46.267525,5.087051,130,trace
a40,A40,20.96762,46.267340,5.087643,129,trace
a40,A40,21.01616,46.267163,5.088240,129,trace
a40,A40,21.06518,46.266994,5.088842,129,trace
a40,A40,21.11445,46.266837,5.089451,129,trace
a40,A40,21.16401,46.266696,5.090067,129,trace
a40,A40,21.21369,46.266563,5.090688,129,trace
a40,A40,21.26346,46.266438,5.091312,129,trace
a40,A40,21.31335,46.266325,5.091941,129,trace
a40,A40,21.36329,46.266222,5.092573,129,trace
a40,A40,21.41327,46.266129,5.093209,129,trace
a40,A40,21.46325,46.266051,5.093848,129,trace
a40,A40,21.51320,46.265984,5.094491,129,trace
a40,A40,21.56310,46.265926,5.095135,129,trace
a40,A40,21.61290,46.265881,5.095781,130,trace
a40,A40,21.66250,46.265852,5.096430,130,trace
a40,A40,21.71198,46.265831,5.097079,130,trace
a40,A40,21.76132,46.265819,5.097728,130,trace
a40,A40,21.81050,46.265816,5.098378,130,trace
a40,A40,21.85956,46.265818,5.099027,130,trace
a40,A40,21.90848,46.265825,5.099677,130,trace
a40,A40,21.95665,46.265843,5.100326,130,trace
a40,A40,22.00590,46.265867,5.100975,130,trace
a40,A40,22.05581,46.265895,5.101624,130,trace
a40,A40,22.10575,46.265929,5.102271,130,trace
a40,A40,22.15571,46.265968,5.102919,130,trace
a40,A40,22.20568,46.266011,5.103565,130,trace
a40,A40,22.25566,46.266061,5.104211,130,trace
a40,A40,22.30564,46.266114,5.104856,130,trace
a40,A40,22.35562,46.266170,5.105501,130,trace
a40,A40,22.40560,46.266228,5.106145,130,trace
a40,A40,22.45556,46.266290,5.106788,129,trace
a40,A40,22.50553,46.266352,5.107432,129,trace
a40,A40,22.55550,46.266413,5.108076,129,trace
a40,A40,22.60547,46.266477,5.108719,129,trace
a40,A40,22.65543,46.266542,5.109362,129,trace
a40,A40,22.70539,46.266606,5.110005,129,trace
a40,A40,22.75535,46.266669,5.110648,129,trace
a40,A40,22.80532,46.266732,5.111291,129,trace
a40,A40,22.85537,46.266794,5.111935,129,trace
a40,A40,22.90558,46.266854,5.112579,130,trace
